provincia,poblacion,codigopostalid,lat,lon
Burgos,Sarracín,9620,"-3,694,795,020","42,258,781,400"
Burgos,Sasamón,9109,"-4,044,173,540","42,418,242,500"
Burgos,Sasamón,9123,"-4,044,173,540","42,418,242,500"
Burgos,La Sequera de Haza,9462,"-3,817,121,100","41,562,930,180"
Burgos,Solarana,9348,"-3,658,050,160","41,971,150,850"
Burgos,Sordillos,9128,"-4,107,551,260","42,462,676,600"
Burgos,Sotillo de la Ribera,9440,"-3,824,943,740","41,776,969,520"
Burgos,Sotillo de la Ribera,9441,"-3,824,943,740","41,776,969,520"
Burgos,Sotragero,9004,"-3,713,469,130","42,409,518,210"
Burgos,Sotragero,9197,"-3,713,469,130","42,409,518,210"
Burgos,Sotresgudo,9135,"-4,178,152,880","42,579,046,470"
Burgos,Sotresgudo,9136,"-4,178,152,880","42,579,046,470"
Burgos,Sotresgudo,34492,"-4,178,152,880","42,579,046,470"
Burgos,Susinos del Páramo,9133,"-3,926,747,800","42,471,034,630"
Burgos,Tamarón,9227,"-3,990,838,280","42,272,819,210"
Burgos,Tardajos,9130,"-3,819,473,490","42,349,244,930"
Burgos,Tejada,9616,"-3,536,417,050","41,952,506,490"
Burgos,Terradillos de Esgueva,9442,"-3,843,902,670","41,818,894,140"
Burgos,Tinieblas de la Sierra,9640,"-3,362,715,520","42,173,398,420"
Burgos,Tinieblas de la Sierra,9649,"-3,362,715,520","42,173,398,420"
Burgos,Tobar,9133,"-3,939,410,370","42,483,989,980"
Burgos,Tordómar,9341,"-3,867,056,990","42,044,611,350"
Burgos,Torrecilla del Monte,9390,"-3,694,218,800","42,095,320,330"
Burgos,Torregalindo,9493,"-3,753,341,240","41,582,485,870"
Burgos,Torrelara,9645,"-3,516,423,490","42,166,055,800"
Burgos,Torrepadre,9342,"-3,937,122,880","42,043,611,350"
Burgos,Torrepadre,9345,"-3,937,122,880","42,043,611,350"
Burgos,Torresandino,9310,"-3,909,636,420","41,829,444,540"
Burgos,Tórtoles de Esgueva,9310,"-4,021,595,860","41,816,597,970"
Burgos,Tórtoles de Esgueva,9312,"-4,021,595,860","41,816,597,970"
Burgos,Tosantos,9258,"-3,243,165,980","42,414,224,040"
Burgos,Trespaderne,9213,"-3,390,812,090","42,801,693,810"
Burgos,Trespaderne,9540,"-3,390,812,090","42,801,693,810"
Burgos,Trespaderne,9549,"-3,390,812,090","42,801,693,810"
Burgos,Tubilla del Agua,9143,"-3,802,365,390","42,708,912,420"
Burgos,Tubilla del Agua,9145,"-3,802,365,390","42,708,912,420"
Burgos,Tubilla del Lago,9453,"-3,586,698,330","41,801,115,290"
Burgos,Úrbel del Castillo,9125,"-3,844,807,510","42,619,361,470"
Burgos,Vadocondes,9491,"-3,572,468,860","41,639,645,190"
Burgos,Valdeande,9453,"-3,528,793,590","41,832,748,550"
Burgos,Valdezate,9318,"-3,931,023,960","41,602,553,800"
Burgos,Valdorros,9320,"-3,708,987,180","42,172,685,180"
Burgos,Valmala,9268,"-3,254,879,880","42,305,179,530"
Burgos,Vallarta de Bureba,9245,"-3,203,619,040","42,588,070,390"
Burgos,Valle de Manzanedo,9558,"-3,690,910,900","42,899,112,550"
Burgos,Valle de Manzanedo,9572,"-3,690,910,900","42,899,112,550"
Burgos,Valle de Mena,9285,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9545,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9569,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9580,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9585,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9586,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9587,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9588,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Mena,9589,"-3,282,102,150","43,101,208,290"
Burgos,Valle de Oca,9258,"-3,319,848,620","42,436,506,560"
Burgos,Valle de Tobalina,9210,"-3,271,532,080","42,791,907,370"
Burgos,Valle de Tobalina,9211,"-3,271,532,080","42,791,907,370"
Burgos,Valle de Tobalina,9212,"-3,271,532,080","42,791,907,370"
Burgos,Valle de Tobalina,9213,"-3,271,532,080","42,791,907,370"
Burgos,Valle de Tobalina,9549,"-3,271,532,080","42,791,907,370"
Burgos,Valle de Valdebezana,9571,"-3,787,362,470","42,970,757,660"
Burgos,Valle de Valdebezana,9572,"-3,787,362,470","42,970,757,660"
Burgos,Valle de Valdelaguna,9614,"-3,147,067,030","42,115,334,590"
Burgos,Valle de Valdelucio,9127,"-4,120,628,310","42,717,861,010"
Burgos,Valle de Zamanzas,9146,"-3,754,003,190","42,849,636,470"
Burgos,Vallejera,34260,"-4,152,903,480","42,182,596,550"
Burgos,Valles de Palenzuela,9338,"-4,078,582,440","42,120,275,180"
Burgos,Valluércanes,9219,"-3,121,931,950","42,572,425,290"
Burgos,La Vid y Barrios,9471,"-3,487,963,500","41,628,683,950"
Burgos,La Vid y Barrios,9491,"-3,487,963,500","41,628,683,950"
Burgos,La Vid de Bureba,9249,"-3,311,597,140","42,631,452,460"
Burgos,Vileña,9249,"-3,322,169,370","42,621,598,060"
Burgos,Viloria de Rioja,9259,"-3,100,983,820","42,425,648,370"
Burgos,Vilviestre del Pinar,9690,"-3,084,677,210","41,951,474,270"
Burgos,Villadiego,9120,"-4,009,883,810","42,515,811,580"
Burgos,Villadiego,9124,"-4,009,883,810","42,515,811,580"
Burgos,Villadiego,9125,"-4,009,883,810","42,515,811,580"
Burgos,Villadiego,9128,"-4,009,883,810","42,515,811,580"
Burgos,Villadiego,9129,"-4,009,883,810","42,515,811,580"
Burgos,Villadiego,9133,"-4,009,883,810","42,515,811,580"
Burgos,Villaescusa de Roa,9314,"-4,017,404,020","41,727,243,600"
Burgos,Villaescusa la Sombría,9197,"-3,419,399,970","42,414,571,820"
Burgos,Villaescusa la Sombría,9292,"-3,419,399,970","42,414,571,820"
Burgos,Villaespasa,9640,"-3,405,822,880","42,098,050,270"
Burgos,Villaespasa,9650,"-3,405,822,880","42,098,050,270"
Burgos,Villafranca Montes de Oca,9257,"-3,309,277,900","42,388,353,010"
Burgos,Villafranca Montes de Oca,9258,"-3,309,277,900","42,388,353,010"
Burgos,Villafruela,9344,"-3,912,586,780","41,918,570,250"
Burgos,Villagalijo,9268,"-3,192,527,120","42,348,530,150"
Burgos,Villagonzalo Pedernales,9195,"-3,738,017,040","42,300,390,390"
Burgos,Villahoz,9343,"-3,914,042,100","42,077,121,060"
Burgos,Villalba de Duero,9443,"-3,743,862,880","41,682,696,100"
Burgos,Villalbilla de Burgos,9195,"-3,779,902,710","42,348,088,740"
Burgos,Villalbilla de Burgos,9197,"-3,779,902,710","42,348,088,740"
Burgos,Villalbilla de Gumiel,9453,"-3,627,045,320","41,807,064,050"
Burgos,Villaldemiro,9227,"-3,985,877,330","42,246,294,000"
Burgos,Villalmanzo,9390,"-3,743,847,640","42,047,725,940"
Burgos,Villamayor de los Montes,9339,"-3,765,088,140","42,105,903,710"
Burgos,Villamayor de Treviño,9128,"-4,119,664,200","42,459,857,260"
Burgos,Villambistia,9258,"-3,261,358,240","42,404,907,930"
Burgos,Villamedianilla,34260,"-4,145,551,590","42,161,055,290"
Burgos,Villamiel de la Sierra,9649,"-3,419,145,540","42,193,020,460"
Burgos,Villangómez,9339,"-3,772,953,040","42,180,828,700"
Burgos,Villanueva de Argaño,9652,"-3,933,010,830","42,380,700,240"
Burgos,Villanueva de Carazo,9611,"-3,324,519,110","41,983,697,470"
Burgos,Villanueva de Gumiel,9450,"-3,626,502,830","41,737,685,920"
Burgos,Villanueva de Teba,9219,"-3,164,169,930","42,649,822,820"
Burgos,Villaquirán de la Puebla,9119,"-4,099,850,420","42,282,949,290"
Burgos,Villaquirán de los Infantes,9226,"-4,008,322,170","42,228,537,320"
Burgos,Villariezo,9195,"-3,734,336,050","42,270,693,770"
Burgos,Villasandino,9109,"-4,107,774,270","42,371,716,320"
Burgos,Villasur de Herreros,9199,"-3,395,339,690","42,308,610,080"
Burgos,Villatuelda,9310,"-3,881,427,020","41,815,820,770"
Burgos,Villaverde del Monte,9228,"-3,812,957,980","42,160,738,760"
Burgos,Villaverde del Monte,9339,"-3,812,957,980","42,160,738,760"
Burgos,Villaverde-Mogina,9226,"-4,049,019,920","42,161,527,470"
Burgos,Villayerno Morquillas,9191,"-3,639,004,120","42,395,979,700"
Burgos,Villazopeque,9226,"-4,017,544,950","42,199,186,170"
Burgos,Villegas,9128,"-4,017,029,720","42,468,468,460"
Burgos,Villoruebo,9640,"-3,438,346,370","42,167,280,720"
Burgos,Villoruebo,9646,"-3,438,346,370","42,167,280,720"
Burgos,Vizcaínos,9613,"-3,266,760,270","42,100,483,490"
Burgos,Zael,9339,"-3,823,192,190","42,109,780,290"
Burgos,Zarzosa de Río Pisuerga,9108,"-4,268,068,980","42,536,210,810"
Burgos,Zazuar,9490,"-3,555,286,590","41,695,617,730"
Burgos,Zuñeda,9245,"-3,225,446,730","42,604,987,660"
Burgos,Quintanilla del Agua y Tordueles,9347,"-3,652,469,770","42,033,419,120"
Burgos,Valle de Santibáñez,9131,"-3,782,696,960","42,480,240,140"
Burgos,Valle de Santibáñez,9150,"-3,782,696,960","42,480,240,140"
Burgos,Valle de Santibáñez,9159,"-3,782,696,960","42,480,240,140"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9513,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9549,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9550,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9553,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9554,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9555,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9556,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9557,"-3,572,459,560","42,938,486,330"
Burgos,Villarcayo de Merindad de Castilla la Vieja,9558,"-3,572,459,560","42,938,486,330"
Burgos,Valle de las Navas,9191,"-3,638,572,510","42,454,088,360"
Burgos,Valle de las Navas,9591,"-3,638,572,510","42,454,088,360"
Burgos,Valle de Sedano,9142,"-3,749,952,150","42,716,831,850"
Burgos,Valle de Sedano,9145,"-3,749,952,150","42,716,831,850"
Burgos,Valle de Sedano,9146,"-3,749,952,150","42,716,831,850"
Burgos,Valle de Sedano,9551,"-3,749,952,150","42,716,831,850"
Burgos,Merindad de Río Ubierna,9140,"-3,677,161,990","42,438,331,930"
Burgos,Merindad de Río Ubierna,9141,"-3,677,161,990","42,438,331,930"
Burgos,Merindad de Río Ubierna,9142,"-3,677,161,990","42,438,331,930"
Burgos,Merindad de Río Ubierna,9197,"-3,677,161,990","42,438,331,930"
Burgos,Merindad de Río Ubierna,9591,"-3,677,161,990","42,438,331,930"
Burgos,Alfoz de Quintanadueñas,9131,"-3,736,052,550","42,384,825,450"
Burgos,Alfoz de Quintanadueñas,9197,"-3,736,052,550","42,384,825,450"
Burgos,Valle de Losa,9510,"-3,224,509,660","42,977,066,860"
Burgos,Valle de Losa,9511,"-3,224,509,660","42,977,066,860"
Burgos,Valle de Losa,9512,"-3,224,509,660","42,977,066,860"
Cáceres,Abadía,10748,"-5,977,858,060","40,259,532,020"
Cáceres,Abertura,10262,"-5,813,939,080","39,243,142,620"
Cáceres,Acebo,10857,"-6,717,173,860","40,201,647,330"
Cáceres,Acehúche,10879,"-6,634,715,280","39,801,030,340"
Cáceres,Aceituna,10666,"-6,331,344,490","40,149,191,470"
Cáceres,Ahigal,10650,"-6,187,381,290","40,187,108,200"
Cáceres,Albalá,10187,"-6,185,022,470","39,255,697,330"
Cáceres,Albalá,10197,"-6,185,022,470","39,255,697,330"
Cáceres,Alcántara,10980,"-6,887,541,770","39,720,442,610"
Cáceres,Alcántara,10989,"-6,887,541,770","39,720,442,610"
Cáceres,Alcántara,10990,"-6,887,541,770","39,720,442,610"
Cáceres,Alcollarín,10135,"-5,740,118,610","39,244,074,710"
Cáceres,Alcuéscar,10160,"-6,229,529,760","39,181,207,570"
Cáceres,Aldeacentenera,10251,"-5,629,498,790","39,527,268,780"
Cáceres,Aldea del Cano,10163,"-6,319,247,260","39,288,028,990"
Cáceres,La Aldea del Obispo,10291,"-5,912,030,130","39,562,572,720"
Cáceres,Aldeanueva de la Vera,10440,"-5,698,608,690","40,130,081,930"
Cáceres,Aldeanueva del Camino,10740,"-5,926,883,690","40,260,175,890"
Cáceres,Aldehuela de Jerte,10671,"-6,237,923,280","40,010,189,790"
Cáceres,Alía,10137,"-5,217,112,450","39,449,325,840"
Cáceres,Aliseda,10550,"-6,691,276,610","39,420,839,910"
Cáceres,Almaraz,10350,"-5,678,299,330","39,814,532,250"
Cáceres,Almoharín,10132,"-6,043,842,370","39,176,586,950"
Cáceres,Arroyo de la Luz,10900,"-6,585,078,630","39,483,971,050"
Cáceres,Arroyomolinos de la Vera,10410,"-5,855,442,970","40,052,879,480"
Cáceres,Baños de Montemayor,10750,"-5,857,264,080","40,317,825,840"
Cáceres,Barrado,10696,"-5,880,700,970","40,084,257,820"
Cáceres,Belvís de Monroy,10394,"-5,610,876,680","39,819,817,260"
Cáceres,Benquerencia,10185,"-6,084,142,550","39,310,210,110"
Cáceres,Berrocalejo,10392,"-5,350,096,760","39,819,980,090"
Cáceres,Berzocana,10129,"-5,461,204,600","39,437,956,260"
Cáceres,Bohonal de Ibor,10320,"-5,485,867,440","39,784,223,740"
Cáceres,Botija,10185,"-6,073,967,490","39,343,150,650"
Cáceres,Brozas,10950,"-6,779,615,320","39,611,779,980"
Cáceres,Cabañas del Castillo,10372,"-5,510,127,370","39,547,133,700"
Cáceres,Cabañas del Castillo,10373,"-5,510,127,370","39,547,133,700"
Cáceres,Cabezabellosa,10729,"-6,003,043,870","40,136,829,350"
Cáceres,Cabezuela del Valle,10610,"-5,806,588,550","40,194,034,460"
Cáceres,Cabrero,10616,"-5,891,855,110","40,113,092,090"
Cáceres,Cáceres,10000,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10001,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10002,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10003,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10004,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10005,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10164,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10195,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10199,"-6,371,210,920","39,473,167,620"
Cáceres,Cáceres,10920,"-6,371,210,920","39,473,167,620"
Cáceres,Cachorrilla,10881,"-6,669,119,050","39,915,740,200"
Cáceres,Cadalso,10865,"-6,538,332,560","40,237,769,080"
Cáceres,Calzadilla,10817,"-6,530,121,650","40,061,768,320"
Cáceres,Caminomorisco,10620,"-6,289,863,630","40,327,937,310"
Cáceres,Caminomorisco,10623,"-6,289,863,630","40,327,937,310"
Cáceres,Caminomorisco,10624,"-6,289,863,630","40,327,937,310"
Cáceres,Caminomorisco,10629,"-6,289,863,630","40,327,937,310"
Cáceres,Caminomorisco,10630,"-6,289,863,630","40,327,937,310"
Cáceres,Campillo de Deleitosa,10329,"-5,574,997,720","39,703,517,910"
Cáceres,Campo Lugar,10134,"-5,769,994,200","39,196,863,560"
Cáceres,Cañamero,10136,"-5,387,434,430","39,378,916,630"
Cáceres,Cañaveral,10820,"-6,394,265,060","39,789,895,620"
Cáceres,Cañaveral,10829,"-6,394,265,060","39,789,895,620"
Cáceres,Cañaveral,10897,"-6,394,265,060","39,789,895,620"
Cáceres,Carbajo,10511,"-7,196,651,320","39,603,077,620"
Cáceres,Carcaboso,10670,"-6,212,917,720","40,047,765,600"
Cáceres,Carcaboso,10671,"-6,212,917,720","40,047,765,600"
Cáceres,Carrascalejo,10331,"-5,217,957,090","39,645,386,160"
Cáceres,Casar de Cáceres,10190,"-6,419,079,940","39,561,057,990"
Cáceres,Casar de Cáceres,10593,"-6,419,079,940","39,561,057,990"
Cáceres,Casar de Palomero,10630,"-6,254,967,260","40,295,416,820"
Cáceres,Casar de Palomero,10640,"-6,254,967,260","40,295,416,820"
Cáceres,Casar de Palomero,10649,"-6,254,967,260","40,295,416,820"
Cáceres,Casares de las Hurdes,10628,"-6,289,404,380","40,440,131,490"
Cáceres,Casas de Don Antonio,10162,"-6,291,029,880","39,236,591,780"
Cáceres,Casas de Don Gómez,10816,"-6,601,162,090","40,008,086,270"
Cáceres,Casas de Don Gómez,10818,"-6,601,162,090","40,008,086,270"
Cáceres,Casas del Castañar,10616,"-5,904,291,880","40,107,880,600"
Cáceres,Casas del Monte,10730,"-5,960,522,150","40,202,231,290"
Cáceres,Casas de Millán,10592,"-6,328,300,660","39,820,671,230"
Cáceres,Casas de Miravete,10360,"-5,743,436,710","39,726,133,910"
Cáceres,Casatejada,10520,"-5,684,102,080","39,886,446,330"
Cáceres,Casillas de Coria,10818,"-6,636,118,780","39,965,969,940"
Cáceres,Castañar de Ibor,10340,"-5,416,807,800","39,626,327,590"
Cáceres,Ceclavín,10870,"-6,775,897,860","39,820,525,520"
Cáceres,Cedillo,10513,"-7,496,568,210","39,650,739,570"
Cáceres,Cerezo,10663,"-6,227,299,210","40,236,712,550"
Cáceres,Cilleros,10895,"-6,792,841,810","40,112,906,960"
Cáceres,Collado de la Vera,10317,"-5,719,855,130","40,056,630,470"
Cáceres,Collado de la Vera,10414,"-5,719,855,130","40,056,630,470"
Cáceres,Conquista de la Sierra,10240,"-5,735,311,450","39,351,267,920"
Cáceres,Coria,10800,"-6,535,874,440","39,984,393,490"
Cáceres,Coria,10811,"-6,535,874,440","39,984,393,490"
Cáceres,Cuacos de Yuste,10430,"-5,722,096,930","40,107,012,530"
Cáceres,La Cumbre,10270,"-5,979,125,490","39,404,191,450"
Cáceres,Deleitosa,10370,"-5,645,441,450","39,644,315,140"
Cáceres,Descargamaría,10866,"-6,486,822,710","40,302,652,020"
Cáceres,Eljas,10891,"-6,846,792,310","40,217,211,700"
Cáceres,Escurial,10133,"-5,882,998,670","39,168,148,350"
Cáceres,Fresnedoso de Ibor,10328,"-5,509,444,230","39,684,900,750"
Cáceres,Galisteo,10690,"-6,266,214,510","39,976,117,610"
Cáceres,Galisteo,10691,"-6,266,214,510","39,976,117,610"
Cáceres,Garciaz,10250,"-5,627,712,730","39,412,223,620"
Cáceres,La Garganta,10759,"-5,823,729,330","40,329,170,390"
Cáceres,Garganta la Olla,10412,"-5,775,860,020","40,111,905,850"
Cáceres,Gargantilla,10749,"-5,920,210,780","40,249,094,430"
Cáceres,Gargüera,10696,"-5,930,642,250","40,060,674,650"
Cáceres,Garrovillas de Alconétar,10940,"-6,551,131,440","39,712,317,720"
Cáceres,Garvín,10333,"-5,345,601,290","39,719,281,830"
Cáceres,Gata,10849,"-6,596,157,500","40,237,237,360"
Cáceres,Gata,10860,"-6,596,157,500","40,237,237,360"
Cáceres,El Gordo,10392,"-5,343,216,740","39,866,072,160"
Cáceres,La Granja,10711,"-5,992,218,600","40,238,849,980"
Cáceres,Guadalupe,10140,"-5,327,172,250","39,452,878,200"
Cáceres,Guijo de Coria,10815,"-6,463,294,680","40,100,363,890"
Cáceres,Guijo de Galisteo,10692,"-6,410,332,010","40,092,966,400"
Cáceres,Guijo de Galisteo,10811,"-6,410,332,010","40,092,966,400"
Cáceres,Guijo de Galisteo,10816,"-6,410,332,010","40,092,966,400"
Cáceres,Guijo de Granadilla,10616,"-6,160,752,060","40,194,240,060"
Cáceres,Guijo de Granadilla,10665,"-6,160,752,060","40,194,240,060"
Cáceres,Guijo de Granadilla,10712,"-6,160,752,060","40,194,240,060"
Cáceres,Guijo de Santa Bárbara,10459,"-5,653,749,020","40,155,205,960"
Cáceres,Herguijuela,10230,"-5,759,224,140","39,374,504,340"
Cáceres,Herguijuela,10591,"-5,759,224,140","39,374,504,340"
Cáceres,Hernán-Pérez,10370,"-6,464,133,330","40,211,223,990"
Cáceres,Hernán-Pérez,10868,"-6,464,133,330","40,211,223,990"
Cáceres,Herrera de Alcántara,10512,"-7,406,138,780","39,638,874,540"
Cáceres,Herreruela,10560,"-6,905,606,100","39,462,882,300"
Cáceres,Hervás,10700,"-5,857,619,970","40,274,374,440"
Cáceres,Higuera,10359,"-5,666,993,720","39,724,465,720"
Cáceres,Hinojal,10192,"-6,357,580,200","39,711,953,940"
Cáceres,Holguera,10824,"-6,350,862,400","39,898,939,140"
Cáceres,Holguera,10829,"-6,350,862,400","39,898,939,140"
Cáceres,Hoyos,10850,"-6,721,389,480","40,171,184,030"
Cáceres,Huélaga,10849,"-6,615,697,710","40,055,571,510"
Cáceres,Ibahernando,10280,"-5,917,114,220","39,323,787,670"
Cáceres,Jaraicejo,10380,"-5,813,154,860","39,667,037,340"
Cáceres,Jaraicejo,10663,"-5,813,154,860","39,667,037,340"
Cáceres,Jaraíz de la Vera,10400,"-5,757,174,180","40,059,990,420"
Cáceres,Jarandilla de la Vera,10450,"-5,660,895,890","40,125,676,590"
Cáceres,Jarilla,10728,"-6,001,287,390","40,171,411,820"
Cáceres,Jerte,10612,"-5,752,111,500","40,221,924,540"
Cáceres,Ladrillar,10624,"-6,224,775,200","40,465,393,840"
Cáceres,Ladrillar,10625,"-6,224,775,200","40,465,393,840"
Cáceres,Logrosán,10120,"-5,493,559,640","39,338,149,560"
Cáceres,Losar de la Vera,10110,"-5,603,006,040","40,120,975,800"
Cáceres,Losar de la Vera,10460,"-5,603,006,040","40,120,975,800"
Cáceres,Madrigal de la Vera,10480,"-5,368,620,950","40,148,349,480"
Cáceres,Madrigalejo,10110,"-5,627,319,020","39,139,024,300"
Cáceres,Madroñera,10210,"-5,754,075,940","39,426,272,660"
Cáceres,Majadas,10529,"-5,745,768,620","39,942,257,500"
Cáceres,Malpartida de Cáceres,10190,"-6,505,313,370","39,445,583,660"
Cáceres,Malpartida de Cáceres,10910,"-6,505,313,370","39,445,583,660"
Cáceres,Malpartida de Plasencia,10590,"-6,043,497,880","39,980,176,240"
Cáceres,Malpartida de Plasencia,10591,"-6,043,497,880","39,980,176,240"
Cáceres,Malpartida de Plasencia,10680,"-6,043,497,880","39,980,176,240"
Cáceres,Malpartida de Plasencia,10697,"-6,043,497,880","39,980,176,240"
Cáceres,Marchagaz,10662,"-6,275,412,860","40,267,301,640"
Cáceres,Mata de Alcántara,10970,"-6,819,509,810","39,718,472,380"
Cáceres,Membrío,10580,"-7,054,036,430","39,526,537,500"
Cáceres,Mesas de Ibor,10329,"-5,545,606,250","39,754,839,570"
Cáceres,Miajadas,10100,"-5,908,283,920","39,152,673,250"
Cáceres,Miajadas,10109,"-5,908,283,920","39,152,673,250"
Cáceres,Millanes,10394,"-5,580,231,470","39,848,771,600"
Cáceres,Mirabel,10540,"-6,234,266,220","39,860,957,510"
Cáceres,Mohedas de Granadilla,10664,"-6,202,617,940","40,268,932,290"
Cáceres,Monroy,10194,"-6,212,246,990","39,638,441,120"
Cáceres,Montánchez,10170,"-6,153,006,520","39,225,928,270"
